date,ninsee,no2,o3,pm10
07/01/2018,77299,6,25,25
07/01/2018,77300,11,19,25
07/01/2018,77301,10,21,25
07/01/2018,77302,5,25,25
07/01/2018,77303,10,21,25
07/01/2018,77304,10,21,25
07/01/2018,77305,8,25,25
07/01/2018,77306,9,20,24
07/01/2018,77307,12,18,27
07/01/2018,77308,11,16,29
07/01/2018,77309,11,17,27
07/01/2018,77310,10,23,27
07/01/2018,77311,9,24,25
07/01/2018,77312,5,25,25
07/01/2018,77313,8,25,25
07/01/2018,77314,10,21,25
07/01/2018,77315,12,18,27
07/01/2018,77316,5,25,25
07/01/2018,77317,8,22,24
07/01/2018,77318,11,20,25
07/01/2018,77319,10,22,25
07/01/2018,77320,10,21,24
07/01/2018,77321,10,23,27
07/01/2018,77322,11,16,30
07/01/2018,77323,11,16,30
07/01/2018,77325,10,23,27
07/01/2018,77326,11,20,25
07/01/2018,77327,9,23,25
07/01/2018,77328,9,23,20
07/01/2018,77329,7,25,25
07/01/2018,77330,11,18,27
07/01/2018,77331,10,19,25
07/01/2018,77332,11,16,30
07/01/2018,77333,6,25,25
07/01/2018,77335,11,18,29
07/01/2018,77336,11,20,25
07/01/2018,77337,14,16,29
07/01/2018,77338,7,25,25
07/01/2018,77339,8,24,22
07/01/2018,77340,6,25,25
07/01/2018,77341,10,22,27
07/01/2018,77342,8,25,24
07/01/2018,77343,10,18,25
07/01/2018,77344,11,16,29
07/01/2018,77345,10,20,25
07/01/2018,77347,10,23,27
07/01/2018,77348,7,25,24
07/01/2018,77349,11,16,30
07/01/2018,77350,13,18,25
07/01/2018,77352,10,20,24
07/01/2018,77353,7,25,25
07/01/2018,77354,7,24,25
07/01/2018,77355,10,23,25
07/01/2018,77356,10,22,27
07/01/2018,77357,10,22,25
07/01/2018,77358,11,17,27
07/01/2018,77359,7,22,24
07/01/2018,77360,10,21,24
07/01/2018,77361,10,20,25
07/01/2018,77363,13,16,30
07/01/2018,77364,11,16,29
07/01/2018,77365,10,21,24
07/01/2018,77366,11,16,29
07/01/2018,77367,10,17,27
07/01/2018,77368,10,22,25
07/01/2018,77369,11,18,27
07/01/2018,77370,7,25,25
07/01/2018,77371,10,21,25
07/01/2018,77372,13,17,29
07/01/2018,77373,14,17,27
07/01/2018,77374,13,18,27
07/01/2018,77376,12,17,29
07/01/2018,77377,12,20,25
07/01/2018,77378,8,21,24
07/01/2018,77379,10,22,25
07/01/2018,77380,10,17,27
07/01/2018,77381,9,22,25
07/01/2018,77382,11,19,27
07/01/2018,77383,9,23,25
07/01/2018,77384,10,20,25
07/01/2018,77385,10,21,25
07/01/2018,77386,4,26,24
07/01/2018,77387,8,25,25
07/01/2018,77388,10,20,25
07/01/2018,77389,6,22,24
07/01/2018,77390,14,18,27
07/01/2018,77391,10,21,25
07/01/2018,77392,11,16,29
07/01/2018,77393,10,21,24
07/01/2018,77394,8,21,24
07/01/2018,77395,8,25,22
07/01/2018,77396,10,21,25
07/01/2018,77397,10,20,25
07/01/2018,77398,10,21,25
07/01/2018,77399,7,25,25
07/01/2018,77400,10,21,24
07/01/2018,77401,10,19,25
07/01/2018,77402,10,21,25
07/01/2018,77403,10,21,25
07/01/2018,77404,10,22,25
07/01/2018,77405,10,20,25
07/01/2018,77406,10,21,25
07/01/2018,77407,10,21,24
07/01/2018,77408,11,19,25
07/01/2018,77409,8,25,25
07/01/2018,77410,9,21,24
07/01/2018,77411,10,21,25
07/01/2018,77412,8,22,22
07/01/2018,77413,12,18,27
07/01/2018,77414,10,21,25
07/01/2018,77415,10,20,25
07/01/2018,77416,10,22,25
07/01/2018,77417,10,21,25
07/01/2018,77418,10,22,25
07/01/2018,77419,5,25,25
07/01/2018,77420,11,16,30
07/01/2018,77421,10,21,25
07/01/2018,77423,10,21,25
07/01/2018,77424,10,21,25
07/01/2018,77425,6,24,22
07/01/2018,77426,8,22,24
07/01/2018,77427,11,16,30
07/01/2018,77428,8,22,24
07/01/2018,77429,10,20,25
07/01/2018,77430,11,16,29
07/01/2018,77431,6,25,25
07/01/2018,77432,10,22,25
07/01/2018,77433,10,22,25
07/01/2018,77434,10,23,27
07/01/2018,77435,8,22,24
07/01/2018,77436,10,22,25
07/01/2018,77437,11,16,29
07/01/2018,77438,13,17,29
07/01/2018,77439,8,25,25
07/01/2018,77440,10,20,25
07/01/2018,77441,6,24,24
07/01/2018,77442,5,24,25
07/01/2018,77443,11,20,25
07/01/2018,77444,10,21,25
07/01/2018,77445,11,20,25
07/01/2018,77446,10,23,25
07/01/2018,77447,10,20,24
07/01/2018,77448,10,20,25
07/01/2018,77449,12,18,27
07/01/2018,77450,13,18,25
07/01/2018,77451,10,20,25
07/01/2018,77452,10,23,25
07/01/2018,77453,7,22,24
07/01/2018,77454,10,23,25
07/01/2018,77455,10,20,25
07/01/2018,77456,10,22,25
07/01/2018,77457,10,20,25
07/01/2018,77458,8,25,25
07/01/2018,77459,10,21,27
07/01/2018,77460,10,18,25
07/01/2018,77461,10,23,25
07/01/2018,77462,12,16,30
07/01/2018,77463,5,25,25
07/01/2018,77464,13,17,29
07/01/2018,77465,8,25,25
07/01/2018,77466,11,20,25
07/01/2018,77467,10,25,25
07/01/2018,77468,14,16,29
07/01/2018,77469,10,21,24
07/01/2018,77470,12,20,25
07/01/2018,77471,9,24,20
07/01/2018,77472,10,21,25
07/01/2018,77473,6,25,25
07/01/2018,77474,12,17,29
07/01/2018,77475,11,19,25
07/01/2018,77476,10,17,27
07/01/2018,77477,5,25,24
07/01/2018,77478,10,19,25
07/01/2018,77479,14,16,29
07/01/2018,77480,7,24,25
07/01/2018,77481,9,23,25
07/01/2018,77482,7,25,25
07/01/2018,77483,11,18,27
07/01/2018,77484,11,19,25
07/01/2018,77485,8,24,22
07/01/2018,77486,10,22,25
07/01/2018,77487,7,22,24
07/01/2018,77489,9,25,25
07/01/2018,77490,10,18,25
07/01/2018,77491,5,25,25
07/01/2018,77492,10,21,25
07/01/2018,77493,9,21,24
07/01/2018,77494,6,25,25
07/01/2018,77495,9,21,25
07/01/2018,77496,10,22,25
07/01/2018,77498,11,18,27
07/01/2018,77500,9,25,25
07/01/2018,77501,6,25,25
07/01/2018,77504,7,25,25
07/01/2018,77505,11,19,25
07/01/2018,77506,6,25,25
07/01/2018,77507,10,23,27
07/01/2018,77508,12,20,25
07/01/2018,77509,9,24,25
07/01/2018,77510,12,19,25
07/01/2018,77511,11,16,30
07/01/2018,77512,10,21,25
07/01/2018,77513,11,18,27
07/01/2018,77514,13,16,32
07/01/2018,77515,11,17,29
07/01/2018,77516,7,25,25
07/01/2018,77517,13,17,30
07/01/2018,77518,7,22,24
07/01/2018,77519,10,21,25
07/01/2018,77520,5,26,24
07/01/2018,77521,11,19,25
07/01/2018,77522,10,21,27
07/01/2018,77523,10,22,27
07/01/2018,77524,10,24,27
07/01/2018,77525,11,16,29
07/01/2018,77526,10,17,27
07/01/2018,77527,10,22,25
07/01/2018,77528,8,21,24
07/01/2018,77529,11,20,25
07/01/2018,77530,10,21,25
07/01/2018,77531,8,25,25
07/01/2018,77532,10,22,25
07/01/2018,77533,5,24,25
07/01/2018,77534,9,20,24
07/01/2018,78003,11,17,27
07/01/2018,78005,9,14,34
07/01/2018,78006,10,18,29
07/01/2018,78007,10,14,32
07/01/2018,78009,10,18,25
07/01/2018,78010,10,15,32
07/01/2018,78013,10,16,32
07/01/2018,78015,9,14,34
07/01/2018,78020,9,16,30
07/01/2018,78029,9,16,32
07/01/2018,78030,11,17,29
07/01/2018,78031,9,16,30
07/01/2018,78033,9,15,32
07/01/2018,78034,10,16,30
07/01/2018,78036,10,16,30
07/01/2018,78043,13,13,32
07/01/2018,78048,10,17,30
07/01/2018,78049,9,15,32
07/01/2018,78050,11,16,30
07/01/2018,78053,10,16,30
07/01/2018,78057,9,17,32
07/01/2018,78062,11,15,32
07/01/2018,78068,10,17,32
07/01/2018,78070,9,16,32
07/01/2018,78071,11,17,25
07/01/2018,78072,9,17,30
07/01/2018,78073,13,14,30
07/01/2018,78076,10,17,30
07/01/2018,78077,10,18,29
07/01/2018,78082,9,17,32
07/01/2018,78084,10,16,30
07/01/2018,78087,12,17,25
07/01/2018,78089,9,17,32
07/01/2018,78090,9,15,32
07/01/2018,78092,13,13,34
07/01/2018,78096,10,17,30
07/01/2018,78104,9,16,30
07/01/2018,78107,9,18,32
07/01/2018,78108,10,18,29
07/01/2018,78113,8,18,32
07/01/2018,78117,15,14,29
07/01/2018,78118,9,16,32
07/01/2018,78120,12,17,27
07/01/2018,78123,10,14,34
07/01/2018,78124,12,13,35
07/01/2018,78125,12,17,27
07/01/2018,78126,14,13,34
07/01/2018,78128,12,17,27
07/01/2018,78133,11,14,34
07/01/2018,78138,9,14,34
07/01/2018,78140,9,15,32
07/01/2018,78143,14,15,29
07/01/2018,78146,12,13,35
07/01/2018,78147,10,17,32
07/01/2018,78152,11,15,32
07/01/2018,78158,14,13,32
07/01/2018,78160,13,16,29
07/01/2018,78162,12,16,27
07/01/2018,78163,10,17,30
07/01/2018,78164,11,18,27
07/01/2018,78165,12,15,32
07/01/2018,78168,12,16,30
07/01/2018,78171,10,18,30
07/01/2018,78172,9,14,34
07/01/2018,78185,9,17,30
07/01/2018,78188,10,17,32
07/01/2018,78189,10,15,32
07/01/2018,78190,13,13,34
07/01/2018,78192,10,17,30
07/01/2018,78193,12,16,29
07/01/2018,78194,10,17,30
07/01/2018,78196,11,15,32
07/01/2018,78202,8,18,32
07/01/2018,78206,9,15,32
07/01/2018,78208,12,15,30
07/01/2018,78209,11,18,27
07/01/2018,78217,9,16,32
07/01/2018,78220,11,17,29
07/01/2018,78224,12,14,32
07/01/2018,78227,8,16,34
07/01/2018,78230,9,16,32
07/01/2018,78231,9,17,30
07/01/2018,78233,11,15,32
07/01/2018,78234,9,17,30
07/01/2018,78236,10,16,30
07/01/2018,78237,10,17,30
07/01/2018,78238,9,16,32
07/01/2018,78239,9,17,32
07/01/2018,78242,13,14,30
07/01/2018,78245,9,17,30
07/01/2018,78246,8,18,32
07/01/2018,78251,11,14,32
07/01/2018,78255,9,18,32
07/01/2018,78261,8,17,34
07/01/2018,78262,10,16,30
07/01/2018,78263,10,17,30
07/01/2018,78264,10,17,30
07/01/2018,78265,10,16,30
07/01/2018,78267,8,17,32
07/01/2018,78269,11,18,29
07/01/2018,78276,9,18,32
07/01/2018,78278,10,16,32
07/01/2018,78281,9,16,32
07/01/2018,78283,10,18,29
07/01/2018,78285,10,17,30
07/01/2018,78289,10,17,30
07/01/2018,78290,9,17,32
07/01/2018,78291,9,16,32
07/01/2018,78296,8,17,32
07/01/2018,78297,14,14,30
07/01/2018,78299,8,16,32
07/01/2018,78300,9,16,32
07/01/2018,78302,10,18,29
07/01/2018,78305,10,15,32
07/01/2018,78307,10,18,29
07/01/2018,78310,10,17,30
07/01/2018,78311,11,13,35
07/01/2018,78314,8,16,32
07/01/2018,78317,8,18,32
07/01/2018,78320,9,17,32
07/01/2018,78321,12,15,30
07/01/2018,78322,15,14,29
07/01/2018,78324,9,17,32
07/01/2018,78325,9,16,32
07/01/2018,78327,8,17,32
07/01/2018,78329,8,18,32
07/01/2018,78334,12,16,29
07/01/2018,78335,9,17,32
07/01/2018,78337,9,18,32
07/01/2018,78343,15,14,29
07/01/2018,78344,9,17,32
07/01/2018,78346,10,18,30
07/01/2018,78349,12,17,25
07/01/2018,78350,13,13,34
07/01/2018,78354,9,16,32
07/01/2018,78356,14,15,29
07/01/2018,78358,10,13,35
07/01/2018,78361,9,16,32
07/01/2018,78362,9,16,32
07/01/2018,78364,10,15,32
07/01/2018,78366,11,16,30
07/01/2018,78367,12,13,34
07/01/2018,78368,10,15,32
07/01/2018,78372,13,13,34
07/01/2018,78380,10,16,32
07/01/2018,78381,10,18,30
07/01/2018,78382,9,14,34
07/01/2018,78383,12,15,30
07/01/2018,78384,9,15,34
07/01/2018,78385,9,17,30
07/01/2018,78389,10,16,30
07/01/2018,78391,9,17,32
07/01/2018,78396,11,13,34
07/01/2018,78397,12,15,29
07/01/2018,78398,10,17,30
07/01/2018,78401,8,16,34
07/01/2018,78402,9,16,32
07/01/2018,78403,8,17,32
07/01/2018,78404,10,17,30
07/01/2018,78406,13,15,29
07/01/2018,78407,10,18,29
07/01/2018,78410,9,18,32
07/01/2018,78413,10,18,30
07/01/2018,78415,10,15,32
07/01/2018,78416,8,18,32
07/01/2018,78417,10,17,30
07/01/2018,78418,11,13,35
07/01/2018,78420,10,16,30
07/01/2018,78423,13,15,30
07/01/2018,78431,10,15,32
07/01/2018,78437,9,17,32
07/01/2018,78439,10,17,30
07/01/2018,78440,9,16,34
07/01/2018,78442,11,15,30
07/01/2018,78443,11,15,30
07/01/2018,78444,9,18,32
07/01/2018,78451,9,16,32
07/01/2018,78455,12,14,32
07/01/2018,78460,8,17,32
07/01/2018,78464,11,18,27
07/01/2018,78465,10,17,30
07/01/2018,78466,10,15,32
07/01/2018,78470,11,18,27
07/01/2018,78472,10,18,25
07/01/2018,78474,10,17,30
07/01/2018,78475,10,16,30
07/01/2018,78478,10,18,25
07/01/2018,78481,11,13,34
07/01/2018,78484,9,17,32
07/01/2018,78486,11,18,29
07/01/2018,78490,12,15,32
07/01/2018,78497,10,18,29
07/01/2018,78498,10,15,34
07/01/2018,78499,11,17,25
07/01/2018,78501,8,16,32
07/01/2018,78502,12,13,34
07/01/2018,78503,10,18,32
07/01/2018,78505,10,17,30
07/01/2018,78506,11,17,27
07/01/2018,78513,10,16,30
07/01/2018,78516,10,18,29
07/01/2018,78517,11,18,29
07/01/2018,78518,12,14,32
07/01/2018,78520,10,17,30
07/01/2018,78522,12,17,27
07/01/2018,78524,13,13,32
07/01/2018,78528,9,17,32
07/01/2018,78530,9,17,30
07/01/2018,78531,9,17,32
07/01/2018,78536,8,18,32
07/01/2018,78537,11,17,27
07/01/2018,78545,13,14,30
07/01/2018,78548,12,16,29
07/01/2018,78550,11,15,32
07/01/2018,78551,11,14,34
07/01/2018,78557,11,18,29
07/01/2018,78558,9,17,32
07/01/2018,78559,9,18,32
07/01/2018,78561,13,15,29
07/01/2018,78562,10,18,30
07/01/2018,78564,11,17,25
07/01/2018,78565,10,16,30
07/01/2018,78567,9,17,32
07/01/2018,78569,11,17,25
07/01/2018,78571,12,14,32
07/01/2018,78575,14,15,27
07/01/2018,78576,11,16,30
07/01/2018,78586,11,13,35
07/01/2018,78588,10,15,30
07/01/2018,78590,12,16,27
07/01/2018,78591,10,17,30
07/01/2018,78597,9,16,30
07/01/2018,78601,11,18,27
07/01/2018,78605,10,17,30
07/01/2018,78606,10,18,29
07/01/2018,78608,9,17,30
07/01/2018,78609,8,17,34
07/01/2018,78615,11,15,32
07/01/2018,78616,10,16,32
07/01/2018,78618,10,18,30
07/01/2018,78620,14,14,29
07/01/2018,78621,13,15,30
07/01/2018,78623,11,16,30
07/01/2018,78624,9,15,34
07/01/2018,78638,9,15,34
07/01/2018,78640,16,13,29
07/01/2018,78642,9,15,34
07/01/2018,78643,9,15,34
07/01/2018,78644,12,15,29
07/01/2018,78646,15,13,30
07/01/2018,78647,9,16,30
07/01/2018,78650,12,13,34
07/01/2018,78653,11,16,30
07/01/2018,78655,11,18,29
07/01/2018,78668,10,17,32
07/01/2018,78672,10,15,34
07/01/2018,78674,13,14,32
07/01/2018,78677,9,16,30
07/01/2018,78681,10,16,30
07/01/2018,78683,11,15,30
07/01/2018,78686,15,13,30
07/01/2018,78688,13,15,29
07/01/2018,91001,11,22,17
07/01/2018,91016,10,21,20
07/01/2018,91017,12,17,25
07/01/2018,91021,14,17,24
07/01/2018,91022,10,22,17
07/01/2018,91027,14,16,27
07/01/2018,91035,10,18,24
07/01/2018,91037,10,20,24
07/01/2018,91038,11,20,20
07/01/2018,91041,13,18,24
07/01/2018,91044,15,16,27
07/01/2018,91045,11,20,22
07/01/2018,91047,11,20,22
07/01/2018,91064,16,14,29
07/01/2018,91067,10,23,17
07/01/2018,91069,10,23,19
07/01/2018,91075,11,22,15
07/01/2018,91079,11,21,17
07/01/2018,91080,11,20,20
07/01/2018,91081,11,18,22
07/01/2018,91085,13,18,24
07/01/2018,91086,14,18,25
07/01/2018,91093,13,16,27
07/01/2018,91095,11,19,22
07/01/2018,91097,13,18,25
07/01/2018,91098,10,18,22
07/01/2018,91099,10,22,20
07/01/2018,91100,11,21,19
07/01/2018,91103,14,18,25
07/01/2018,91105,13,17,24
07/01/2018,91106,12,18,24
07/01/2018,91109,11,19,20
07/01/2018,91111,14,16,25
07/01/2018,91112,10,23,17
07/01/2018,91114,13,17,27
07/01/2018,91115,14,17,25
07/01/2018,91121,10,23,19
07/01/2018,91122,14,15,27
07/01/2018,91129,11,20,20
07/01/2018,91130,10,19,20
07/01/2018,91131,10,20,20
07/01/2018,91132,12,18,22
07/01/2018,91135,10,21,24
07/01/2018,91136,15,15,27
07/01/2018,91137,10,22,17
07/01/2018,91145,10,18,24
07/01/2018,91148,11,18,22
07/01/2018,91156,12,18,22
07/01/2018,91159,11,20,24
07/01/2018,91161,15,15,27
07/01/2018,91174,13,19,25
07/01/2018,91175,11,17,25
07/01/2018,91179,12,20,24
07/01/2018,91180,8,22,22
07/01/2018,91182,14,18,25
07/01/2018,91184,10,21,19
07/01/2018,91186,13,17,25
07/01/2018,91191,13,16,27
07/01/2018,91195,9,22,22
07/01/2018,91198,10,21,20
07/01/2018,91200,11,17,25
07/01/2018,91201,14,17,27
07/01/2018,91204,13,19,24
07/01/2018,91207,13,17,24
07/01/2018,91215,13,17,25
07/01/2018,91216,15,16,27
07/01/2018,91222,10,22,19
07/01/2018,91223,11,21,20
07/01/2018,91225,14,18,25
07/01/2018,91226,11,19,22
07/01/2018,91228,14,18,25
07/01/2018,91232,10,20,20
07/01/2018,91235,14,17,25
07/01/2018,91240,11,21,17
07/01/2018,91243,14,17,25
07/01/2018,91244,12,20,24
07/01/2018,91247,10,17,22
07/01/2018,91248,11,22,15
07/01/2018,91249,13,17,25
07/01/2018,91272,14,15,27
07/01/2018,91273,10,22,19
07/01/2018,91274,14,16,27
07/01/2018,91275,14,15,27
07/01/2018,91284,11,17,24
07/01/2018,91286,14,17,25
07/01/2018,91292,13,18,24
07/01/2018,91293,10,21,20
07/01/2018,91294,10,20,19
07/01/2018,91312,15,14,27
07/01/2018,91315,12,20,22
07/01/2018,91318,12,19,22
07/01/2018,91319,14,16,27
07/01/2018,91326,14,16,27
07/01/2018,91330,12,19,22
07/01/2018,91332,13,18,24
07/01/2018,91333,14,17,25
07/01/2018,91338,13,16,27
07/01/2018,91339,14,17,25
07/01/2018,91340,14,19,24
07/01/2018,91345,15,15,27
07/01/2018,91347,15,17,25
07/01/2018,91359,10,22,19
07/01/2018,91363,15,16,27
07/01/2018,91374,11,22,15
07/01/2018,91376,13,18,24
07/01/2018,91377,15,15,27
07/01/2018,91378,12,18,22
07/01/2018,91386,12,20,24
07/01/2018,91390,10,21,20
07/01/2018,91393,10,19,22
07/01/2018,91399,11,22,15
07/01/2018,91405,9,23,22
07/01/2018,91408,9,22,20
07/01/2018,91411,13,16,27
07/01/2018,91412,10,21,22
07/01/2018,91414,10,20,20
07/01/2018,91421,13,17,27
07/01/2018,91425,14,16,25
07/01/2018,91432,14,15,27
07/01/2018,91433,11,21,20
07/01/2018,91434,14,17,25
07/01/2018,91435,12,20,24
07/01/2018,91441,9,21,24
07/01/2018,91457,13,18,24
07/01/2018,91458,15,16,27
07/01/2018,91461,14,17,25
07/01/2018,91463,9,23,20
07/01/2018,91468,12,19,24
07/01/2018,91469,11,21,17
07/01/2018,91471,15,15,27
07/01/2018,91473,10,20,19
07/01/2018,91477,15,15,27
07/01/2018,91479,14,15,29
07/01/2018,91482,13,16,27
07/01/2018,91494,14,18,25
07/01/2018,91495,10,18,22
07/01/2018,91507,10,22,19
07/01/2018,91508,10,22,17
07/01/2018,91511,10,20,20
07/01/2018,91514,13,18,25
07/01/2018,91519,10,18,24
07/01/2018,91521,14,18,25
07/01/2018,91525,11,17,24
07/01/2018,91526,11,22,15
07/01/2018,91533,10,21,19
07/01/2018,91534,15,15,29
07/01/2018,91538,14,15,27
07/01/2018,91540,12,18,24
07/01/2018,91544,10,21,17
07/01/2018,91546,12,17,25
07/01/2018,91547,10,18,22
07/01/2018,91549,14,17,25
07/01/2018,91552,14,17,25
07/01/2018,91553,13,18,25
07/01/2018,91556,10,18,20
07/01/2018,91560,14,15,27
07/01/2018,91568,13,17,24
07/01/2018,91570,14,17,25
07/01/2018,91573,12,19,25
07/01/2018,91577,12,19,24
07/01/2018,91578,12,18,22
07/01/2018,91579,12,19,22
07/01/2018,91581,13,18,24
07/01/2018,91587,15,15,27
07/01/2018,91589,14,16,27
07/01/2018,91593,11,18,24
07/01/2018,91599,9,22,22
07/01/2018,91600,14,18,25
07/01/2018,91602,12,18,22
07/01/2018,91613,10,19,22
07/01/2018,91617,13,18,25
07/01/2018,91619,12,18,22
07/01/2018,91629,10,22,17
07/01/2018,91630,12,17,24
07/01/2018,91631,12,18,25
07/01/2018,91634,13,17,25
07/01/2018,91635,15,14,27
07/01/2018,91639,10,21,19
07/01/2018,91645,16,14,29
07/01/2018,91648,14,18,24
07/01/2018,91649,12,19,24
07/01/2018,91654,10,21,22
07/01/2018,91657,14,16,27
07/01/2018,91659,13,19,24
07/01/2018,91661,15,15,27
07/01/2018,91662,11,18,22
07/01/2018,91665,15,16,27
07/01/2018,91666,15,15,27
07/01/2018,91667,14,16,25
07/01/2018,91671,11,20,20
07/01/2018,91679,14,15,29
07/01/2018,91685,15,16,25
07/01/2018,91687,14,17,27
07/01/2018,91689,14,15,29
07/01/2018,91691,13,17,27
07/01/2018,91692,15,15,27
07/01/2018,92002,15,15,29
07/01/2018,92004,15,13,35
07/01/2018,92007,16,14,29
07/01/2018,92009,14,13,35
07/01/2018,92012,17,13,32
07/01/2018,92014,15,14,29
07/01/2018,92019,16,14,29
07/01/2018,92020,16,13,29
07/01/2018,92022,16,13,30
07/01/2018,92023,17,13,29
07/01/2018,92024,15,12,35
07/01/2018,92025,13,13,37
07/01/2018,92026,14,13,37
07/01/2018,92032,16,14,29
07/01/2018,92033,15,13,32
07/01/2018,92035,14,13,37
07/01/2018,92036,14,13,34
07/01/2018,92040,17,13,29
07/01/2018,92044,16,13,35
07/01/2018,92046,17,13,29
07/01/2018,92047,15,13,32
07/01/2018,92048,17,13,29
07/01/2018,92049,16,13,29
07/01/2018,92050,13,13,37
07/01/2018,92051,16,13,37
07/01/2018,92060,16,14,29
07/01/2018,92062,15,13,37
07/01/2018,92063,15,13,35
07/01/2018,92064,16,13,34
07/01/2018,92071,16,14,29
07/01/2018,92072,16,13,30
07/01/2018,92073,15,13,35
07/01/2018,92075,17,13,29
07/01/2018,92076,14,13,32
07/01/2018,92077,15,13,30
07/01/2018,92078,13,13,34
07/01/2018,93001,17,13,34
07/01/2018,93005,15,15,34
07/01/2018,93006,18,13,32
07/01/2018,93007,15,14,34
07/01/2018,93008,17,14,34
07/01/2018,93010,16,15,32
07/01/2018,93013,15,13,34
07/01/2018,93014,14,15,32
07/01/2018,93015,13,15,32
07/01/2018,93027,16,13,34
07/01/2018,93029,17,14,34
07/01/2018,93030,14,13,34
07/01/2018,93031,12,13,34
07/01/2018,93032,14,15,32
07/01/2018,93033,14,15,30
07/01/2018,93039,13,13,34
07/01/2018,93045,18,13,34
07/01/2018,93046,14,15,32
07/01/2018,93047,13,15,32
07/01/2018,93048,18,14,32
07/01/2018,93049,15,15,32
07/01/2018,93050,14,15,30
07/01/2018,93051,14,16,30
07/01/2018,93053,18,14,34
07/01/2018,93055,18,13,34
07/01/2018,93057,14,15,32
07/01/2018,93059,12,13,34
07/01/2018,93061,18,13,34
07/01/2018,93062,14,15,32
07/01/2018,93063,18,13,34
07/01/2018,93064,16,15,32
07/01/2018,93066,16,13,34
07/01/2018,93070,16,12,34
07/01/2018,93071,14,15,32
07/01/2018,93072,13,13,34
07/01/2018,93073,13,15,32
07/01/2018,93074,13,15,32
07/01/2018,93077,14,15,32
07/01/2018,93078,13,15,32
07/01/2018,93079,12,13,34
07/01/2018,94001,14,15,27
07/01/2018,94002,17,15,30
07/01/2018,94003,15,13,30
07/01/2018,94004,14,16,29
07/01/2018,94011,15,15,29
07/01/2018,94015,15,15,30
07/01/2018,94016,15,14,29
07/01/2018,94017,16,15,30
07/01/2018,94018,18,13,32
07/01/2018,94019,15,15,29
07/01/2018,94021,14,15,29
07/01/2018,94022,14,15,29
07/01/2018,94028,16,15,30
07/01/2018,94033,17,15,32
07/01/2018,94034,14,15,29
07/01/2018,94037,16,13,30
07/01/2018,94038,15,15,29
07/01/2018,94041,18,14,32
07/01/2018,94042,17,14,30
07/01/2018,94043,16,14,30
07/01/2018,94044,14,16,29
07/01/2018,94046,18,14,30
07/01/2018,94047,13,18,25
07/01/2018,94048,14,17,27
07/01/2018,94052,16,14,30
07/01/2018,94053,14,16,29
07/01/2018,94054,14,15,29
07/01/2018,94055,14,15,29
07/01/2018,94056,13,18,25
07/01/2018,94058,15,15,30
07/01/2018,94059,14,16,29
07/01/2018,94060,14,17,29
07/01/2018,94065,14,15,29
07/01/2018,94067,18,13,32
07/01/2018,94068,16,15,30
07/01/2018,94069,18,13,32
07/01/2018,94070,13,17,27
07/01/2018,94071,15,16,29
07/01/2018,94073,14,15,29
07/01/2018,94074,15,15,29
07/01/2018,94075,13,17,27
07/01/2018,94076,16,14,30
07/01/2018,94077,14,15,29
07/01/2018,94078,14,16,29
07/01/2018,94079,15,15,30
07/01/2018,94080,18,13,32
